com.samsung.health.food_intake,6307003,6
create_sh_ver,start_time,amount,custom,modify_sh_ver,update_time,create_time,meal_type,client_data_id,name,unit,client_data_ver,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
62820030,2024-11-27 18:50:28.901,4.0,,62820030,2024-11-27 18:51:31.053,2024-11-27 18:51:31.053,100001,,Boiled Egg,120001,,308.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,ed9eda8d-7b56-4fc1-8008-bb453bbc6420,c6da6d46-1ef0-4e41-9389-50730af921cd,
62820030,2024-11-27 18:50:28.901,1.0,,62820030,2024-11-27 18:51:31.053,2024-11-27 18:51:31.053,100001,,Avocado Half(Chop't),120001,,80.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,b33d30e0-4450-4b23-b18b-2dfa292fa556,95abc72c-742b-4107-ba66-d33c16d186fe,
62820030,2024-11-30 20:23:56.562,1.0,,62820030,2024-11-30 20:24:30.073,2024-11-30 20:24:30.073,100002,,6-Inch Elite Chicken & Bacon Ranch(Subway),120001,,570.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,d65483d1-e935-449a-ac83-1c3c99e6d21d,88bbeebf-c26d-4908-b831-254b20421c27,
62820030,2024-11-30 20:23:56.562,1.0,,62820030,2024-11-30 20:24:30.073,2024-11-30 20:24:30.073,100002,,Nacho Cheese Tortilla Chips (28g)(Doritos),120001,,150.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,b50bb22d-773f-4460-b8ad-23deddbd9a69,6592672c-4c67-4ae0-b494-57b391f2ae81,
62850050,2024-12-13 16:06:06.243,1.0,,62850050,2024-12-13 16:07:37.805,2024-12-13 16:07:37.805,100004,,Yogurt(Danone),120001,,74.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,e6e220e7-e8a1-4264-a24a-c22cde665939,b8b71c83-5dd4-4f1f-904a-7fea21651563,
62850050,2024-12-13 19:44:28.305,1.0,,62850050,2024-12-13 19:45:11.366,2024-12-13 19:45:11.366,100002,,Vitamin Water XXX Acai-Blueberry-Pomegranate (16.9 oz)(Glaceau),120001,,80.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,a85ffa45-8388-4b94-89ce-aae665b65fe8,14fc321f-4490-47e5-8744-d1951c77e341,
62850050,2024-12-13 19:44:28.305,1.0,,62850050,2024-12-13 19:45:11.366,2024-12-13 19:45:11.366,100002,,Nacho Cheese(Doritos),120001,,150.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,61beca4d-45b7-4600-ae38-3715725ee76e,8d2e88a4-e2e6-4b25-8c75-92323a15bb8f,
62850050,2024-12-17 15:48:21.620,1.0,,62850050,2024-12-17 15:48:27.578,2024-12-17 15:48:27.578,100001,,Coffee with Cream,120001,,26.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,3e129f04-8de3-46fc-a544-a552a8f52e1e,1c79d632-07fa-45e3-b145-520b9b863bfd,
62850050,2024-12-17 19:03:30.782,2.0,,62850050,2024-12-17 19:04:49.032,2024-12-17 19:04:49.032,100002,,Pollo Adobo Tacos(MyFitFoods),120001,,600.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,7bc64580-bc6b-4883-a411-2f67287f0ad6,6e84b9ff-ac82-4a01-b138-416e973f2d4e,
62850050,2024-12-17 19:03:30.782,1.0,,62850050,2024-12-17 19:04:49.032,2024-12-17 19:04:49.032,100002,,Mountain Berry Blast (20 oz)(Powerade),120001,,130.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,1b04a8d3-6b59-4294-9bcd-b4d8cab9c5f0,29c2fa3f-5989-4ad2-b759-27b32e523c4d,
62850050,2024-12-18 16:17:41.496,1.0,,62850050,2024-12-18 16:17:48.270,2024-12-18 16:17:48.270,100001,,Coffee with Cream and Sugar,120001,,50.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,736c1a8b-c97d-44a8-b17e-ace72e21218b,09ab6fbb-1e5d-41e3-be6b-98bd039da91e,
62850050,2024-12-18 02:00:00.000,1.0,,62850050,2024-12-18 16:18:06.775,2024-12-18 16:18:06.775,100003,,Ravioli with Tomato Sauce,120001,,355.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,104748e8-6452-424d-aaf7-d40599966f06,b5afdb78-d275-4158-8775-71779a563520,
62850050,2024-12-18 19:06:38.875,1.0,,62850050,2024-12-18 19:07:30.300,2024-12-18 19:07:30.300,100002,,Ham and Cheese Sandwich,120001,,352.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,787e17e6-1fe5-4163-818d-e9c52ed2f75e,0ce473c9-637b-43bf-85b6-383e8b0fb852,
62850050,2024-12-18 19:06:38.875,1.0,,62850050,2024-12-18 19:07:30.300,2024-12-18 19:07:30.300,100002,,Classic Potato Chips (28.3g)(Lay's),120001,,160.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,3a5bfddf-936f-47bd-9d11-883ce72cf538,dca575d4-dbfd-4fad-82cb-09582515a66c,
62850050,2024-12-18 19:06:38.875,1.0,,62850050,2024-12-18 19:07:30.300,2024-12-18 19:07:30.300,100002,,Watermelon Fruit Juice Cocktail(AriZona Beverage),120001,,100.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,59655dfc-1e18-4d95-bf00-3a93a263c35c,2d9be12b-910c-4954-a9d5-0975741f55d3,
62850050,2025-01-02 07:19:34.706,1.0,,62850050,2025-01-02 07:20:47.737,2025-01-02 07:20:47.737,100002,,Pretzel Bites(Wetzel's Pretzels),120001,,450.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,2841caed-6486-4025-9f5a-bc3eadac34a8,4ae54468-aa2c-4a35-9d72-bcc4e6225d87,
62850050,2025-01-02 07:19:34.706,1.0,,62850050,2025-01-02 07:21:54.851,2025-01-02 07:21:54.851,100002,,Lemonade,120001,,99.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,e3d3d14e-e6e5-42f7-9db9-53baa8fffebc,2f706873-f526-45ce-a6f9-d1d9e23a2c16,
62900750,2025-01-14 15:40:26.006,1.0,,62900750,2025-01-14 15:40:57.439,2025-01-14 15:40:57.439,100001,,Strawberry Banana Protein Shake,120001,,275.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,f2eb9f05-08fa-4398-82ce-a04dfc3d5578,360230b9-bf45-4baa-84f9-a3a3c2d5e23c,
62900750,2025-01-15 15:53:30.743,1.0,,62900750,2025-01-15 15:53:43.394,2025-01-15 15:53:43.394,100001,,Jumex Plus,120001,,130.0,UTC-0800,3sHRV5oxWU,,com.sec.android.app.shealth,734f2281-2c5f-4054-91fd-969e923a9ede,a29cc82f-03ab-4073-a188-9d63096580d4,
62930070,2025-03-03 22:51:24.929,1.0,,62930070,2025-03-03 22:52:23.386,2025-03-03 22:52:23.386,100002,,Beet Juice(Lakewood),120001,,100.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,cf4e0137-df12-40cb-8841-5ad5e8e0972a,e6ea20b8-eca9-4f39-b869-c6149a489040,
62930070,2025-03-03 22:51:24.929,1.5,,62930070,2025-03-03 22:52:23.386,2025-03-03 22:52:23.386,100002,,Oranges,120001,,93.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,6bedab95-5ace-4a08-a2a9-e50c0696561d,887238f0-63d4-4b0d-b8a6-0c618c77f7cb,
62930070,2025-02-26 20:25:15.187,1.0,,62930070,2025-02-26 20:26:58.857,2025-02-26 20:26:58.857,100001,,Coffee with Milk and Sugar,120001,,30.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,f0b6d255-3008-4358-af30-9fbea83d2212,00ccb7f4-3a07-4e9a-9562-c509301fe65e,
62930070,2025-02-26 20:25:15.187,1.0,,62930070,2025-02-26 20:26:58.857,2025-02-26 20:26:58.857,100001,,Everything Bagel with Original Cream Cheese(Braum's),120001,,320.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,125bc208-18b9-4edc-afa2-13ef1a156488,5d13b1e0-ee05-4433-a951-362656ec1e7a,
62930070,2025-02-26 20:25:15.187,2.0,,62930070,2025-02-26 20:26:58.857,2025-02-26 20:26:58.857,100001,,Turkey Bacon,120001,,62.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,39c1bcda-701a-4898-80f1-96a23733c652,9b930309-803a-4c57-a17f-ba0a6b784ea0,
62930070,2025-02-27 19:17:37.777,1.0,,62930070,2025-02-27 19:17:52.459,2025-02-27 19:17:52.459,100001,,Oikos Triple Zero - Vanilla (Container)(Dannon),120001,,90.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,a9c122db-6a00-4656-8697-83d6bb30fa4f,17758edf-378b-4549-b50a-92aa8be2ec4c,
62930070,2025-03-03 20:27:16.942,1.5,,62930070,2025-03-03 20:27:36.438,2025-03-03 20:27:36.438,100001,,Jalapeno Cheese Bagel(Safeway),120001,,390.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,60940e8e-de51-4e91-943e-d7142a18e897,3e5aa664-e7ed-4473-89b8-56be075532e7,
62930070,2025-03-03 20:27:16.942,1.0,,62930070,2025-03-03 20:28:05.289,2025-03-03 20:28:05.289,100001,,Fitness Water(Propel),120001,,0.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,a270dae7-910c-4281-a6c0-ddec5f664419,2e4c7c2a-6e47-4694-a1c0-30fcc63ec1f0,
62930070,2025-03-04 19:02:03.810,2.0,,62930070,2025-03-04 19:02:37.612,2025-03-04 19:02:37.612,100001,,Oranges,120001,,124.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,2b3f872d-5a01-4080-bbd5-69f7de7f6244,887238f0-63d4-4b0d-b8a6-0c618c77f7cb,
62930070,2025-03-04 19:02:03.810,1.0,,62930070,2025-03-04 19:02:37.612,2025-03-04 19:02:37.612,100001,,Coffee with Cream,120001,,26.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,45460010-54e5-4b1d-b8da-8adb1c364855,1c79d632-07fa-45e3-b145-520b9b863bfd,
62930070,2025-03-05 19:55:01.796,1.0,,62930070,2025-03-05 19:55:55.932,2025-03-05 19:55:55.932,100001,,White Hot Chocolate (Grande)(Starbucks),120001,,400.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,16263f00-5e4b-4e01-92df-0f713d5b4420,0a27a675-af76-45cc-97e0-090c4a6227a6,
62930070,2025-03-05 19:55:01.796,1.5,,62930070,2025-03-05 19:55:55.932,2025-03-05 19:55:55.932,100001,,Jalapeno Cheese Bagel(Safeway),120001,,390.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,170ed488-80a6-4dee-a34f-f88ab81a9997,3e5aa664-e7ed-4473-89b8-56be075532e7,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Sour Cream(Chipotle Mexican Grill),120001,,110.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,5079d58a-8894-4b96-b189-9cb39eee148c,e4409ca8-b995-46ac-9f84-123933b4c02a,
62930070,2025-03-08 04:56:21.298,1.0,,62930070,2025-03-08 04:57:05.785,2025-03-08 04:57:05.785,100001,,Honey Nut Cheerios (37g)(General Mills),120001,,140.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,62f6ab62-a9a7-4825-82f0-7dda71e682ee,19ffb327-f6ea-4dc5-910c-9d40e5411bd3,
62930070,2025-03-08 04:56:21.298,1.0,,62930070,2025-03-08 04:57:05.785,2025-03-08 04:57:05.785,100001,,Almond Breeze Vanilla Milk(Blue Diamond),120001,,80.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,90bba91d-59f4-4c07-862e-ec62c1f89ea7,caa083ed-6cba-42e6-a237-e8f7267f87c9,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Romaine Lettuce (Tacos)(Chipotle Mexican Grill),120001,,5.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,0ef9e25a-5b55-42bd-b592-e63adae5c9f5,a45f2a34-7853-47d0-a92f-3b7a16c25f7f,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Chicken(Chipotle Mexican Grill),120001,,180.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,225478fb-8fae-4005-aee4-8348410c4f68,bd24bcc0-576d-402d-a1fc-043f27d2f2c3,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Cheese(Chipotle Mexican Grill),120001,,110.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,6103061f-93e3-4ae7-8c72-dc62ca0d0168,ef4aa658-53fe-4e32-82e2-aac5d5181301,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Queso(Chipotle Mexican Grill),120001,,120.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,dbbe80da-faa9-459e-a654-1961bc86339d,bbcfc05f-c25e-4a4e-8674-8a332d2449ed,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Pinto Beans(Chipotle Mexican Grill),120001,,130.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,d25fc083-fd0e-4e02-bf1c-60b16b676c8e,7bb378a1-bf36-4426-b53b-cf47fb19750e,
62930070,2025-03-12 04:54:28.456,1.0,,62930070,2025-03-12 04:54:56.225,2025-03-12 04:54:56.225,100002,,Baked or Fried Coated Chicken Breast with Skin,120001,,313.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,1da609a0-4fbe-4575-add2-13f8eb2997b0,8986a152-be5a-4b00-8d9d-1b100ff4aed9,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Tomatillo-Green Chili Salsa(Chipotle Mexican Grill),120001,,15.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,94a595fb-6e68-433d-a768-325c16be8fe8,5990ac49-607f-4ca4-b191-6a15ddb67b39,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Fresh Tomato Salsa(Chipotle Mexican Grill),120001,,25.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,00764c8a-67cf-44e7-8668-49457786d08e,6cb99c24-dfab-4892-ac28-71aaed35e555,
62930070,2025-03-12 04:53:46.193,3.0,,62930070,2025-03-12 04:54:20.570,2025-03-12 04:54:20.570,100001,,Scrambled Egg,120001,,298.5,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,667ff20c-bd18-4a75-823d-fbbf4b0c3d5a,af622dcd-68d6-436f-a5ff-13fa6f17d737,
62930070,2025-03-08 05:00:00.912,1.0,,62930070,2025-03-08 05:00:16.383,2025-03-08 05:00:16.383,100003,,Chicken Bowl with Brown Rice & Veggies(Teriyaki Madness),120001,,567.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,7452e713-9b83-4b76-b9b7-25de2c1d5f47,8e9a453c-6df9-456a-8901-53759dafed12,
62930070,2025-03-12 04:55:00.738,1.0,,62930070,2025-03-12 04:55:44.335,2025-03-12 04:55:44.335,100003,,Peach Mango Lyte (Bottle)(BodyArmor),120001,,15.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d4188129-2ec4-47ee-9c96-2d464eb03422,00522fb5-cfb7-4a54-869d-ed2a501607a3,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Flour Tortilla (Burrito)(Chipotle Mexican Grill),120001,,320.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,837895c0-5595-4344-b4b3-6a31406b124b,b3a5024f-a164-45ab-b0d6-02240139da63,
62930070,2025-03-06 20:00:00.000,1.0,,62930070,2025-03-08 04:59:53.658,2025-03-08 04:59:53.658,100002,,Cilantro-Lime White Rice(Chipotle Mexican Grill),120001,,210.0,UTC-0800,u104vMWe/c,,com.sec.android.app.shealth,8101418d-4f96-407a-a404-9efdbb9a75e9,99ed598a-3cbf-4a3e-b9a1-f4750618d1f0,
62930070,2025-03-12 04:55:00.738,1.0,,62930070,2025-03-12 04:55:44.335,2025-03-12 04:55:44.335,100003,,"Burrito with Chicken, Beans and Cheese",120001,,535.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,97eaf0d2-3c21-44fc-9583-e86aafe39425,af8c43f8-d970-4915-bd85-c27bbc2932aa,
62930070,2025-03-12 04:53:46.193,2.0,,62930070,2025-03-12 04:54:20.570,2025-03-12 04:54:20.570,100001,,Turkey Bacon,120001,,62.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,667488a5-4c28-4b11-be2f-9827093a9a98,9b930309-803a-4c57-a17f-ba0a6b784ea0,
62930070,2025-03-13 19:51:07.137,3.0,,62930070,2025-03-13 19:51:37.101,2025-03-13 19:51:37.101,100001,,Turkey Bacon,120001,,93.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,88f64815-ad6f-4094-abe7-135423202522,9b930309-803a-4c57-a17f-ba0a6b784ea0,
62930070,2025-03-13 19:51:07.137,1.0,,62930070,2025-03-13 19:51:37.101,2025-03-13 19:51:37.101,100001,,Bagel with Cream Cheese,120001,,286.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,0acfb87e-cb3e-4854-a68b-14f7ae46f9c2,57d30eea-4d25-4f9a-a6b4-8ee8c300ff44,
62930070,2025-03-19 18:27:31.574,2.5,,62930070,2025-03-19 18:28:21.867,2025-03-19 18:28:21.867,100001,,Egg,120001,,185.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,bf4b7e41-5df3-43fc-a33e-4bc22e8f5c83,a7853418-1ef5-457c-a0f3-79c19916a99c,
62930070,2025-03-19 18:27:31.574,2.0,,62930070,2025-03-19 18:28:21.867,2025-03-19 18:28:21.867,100001,,Turkey Bacon,120001,,62.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,171e18b2-dd7d-41eb-9d36-d73ad6f05b9d,9b930309-803a-4c57-a17f-ba0a6b784ea0,
62930070,2025-03-19 18:27:31.574,1.0,,62930070,2025-03-19 18:28:21.867,2025-03-19 18:28:21.867,100001,,Toasted Whole Wheat Bread,120001,,68.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,0f69af77-e67b-40a4-bcaf-a8902efff5d8,6089c2b3-73b3-46e6-a27a-79998dc029ad,
62930070,2025-03-19 18:27:31.574,1.0,,62930070,2025-03-19 18:28:47.706,2025-03-19 18:28:47.706,100001,,Beet Juice(Lakewood),120001,,100.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,b1e9d6d9-3ed2-4317-9062-0359ee27b3dd,e6ea20b8-eca9-4f39-b869-c6149a489040,
62930070,2025-03-20 03:12:12.878,1.0,,62930070,2025-03-20 03:13:00.786,2025-03-20 03:13:00.786,100003,,Southwestern Chicken Salad(b.good),120001,,456.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2928d69d-f392-4fc8-b996-75922a3819b5,c87911e4-b65a-49e0-83a6-2b3a8556d2fa,
62930070,2025-03-20 03:12:12.878,1.0,,62930070,2025-03-20 03:13:00.786,2025-03-20 03:13:00.786,100003,,Apple Juice Drink Light(Mott's),120001,,45.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,fa271b76-9a5f-47e4-bac9-e12b0d2f5800,76dac635-889b-43e3-9171-ade7878f6fbd,
62930070,2025-03-20 03:13:07.064,1.0,,62930070,2025-03-20 03:13:46.299,2025-03-20 03:13:46.299,100002,,Jalapeno Poppers Bites - 9 Pieces(Carl's Jr.),120001,,750.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8fc8c7f8-1877-4aea-b6d0-95695c7d6f74,c75826d8-42a8-4106-924c-b2224ac19e48,
62930070,2025-03-20 19:42:53.825,1.0,,62930070,2025-03-20 19:43:06.061,2025-03-20 19:43:06.061,100002,,Macaroni & Cheese as Packaged(Kraft),120001,,350.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,45e5b25f-5b12-40b3-8c48-2cb48dde9b82,0188a731-f378-4976-ae64-46f9b1267131,
62930070,2025-03-20 19:46:20.317,1.0,,62930070,2025-03-20 19:46:44.632,2025-03-20 19:46:44.632,100001,,Blueberry Pea Protein Shake,120001,,300.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,cd3393ac-c5aa-42d4-97cd-bca1ecf72783,1a8f5acc-0160-4654-af9b-ac484828b61f,
62930070,2025-03-22 19:25:50.520,2.0,,62930070,2025-03-22 19:26:53.628,2025-03-22 19:26:53.628,100001,,V-Fusion Energy Black Cherry(V8),120001,,90.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8fb2beee-8995-4c62-8f10-8274e2ae979f,684d2fa7-41d3-4e09-add8-a4e91cb82337,
62930070,2025-03-22 05:43:05.353,3.5,,62930070,2025-03-22 05:43:25.281,2025-03-22 05:43:25.281,100001,,Clementines(Cuties),120001,,157.5,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,585d1489-ef55-466f-95f2-a36e66e85a29,f15bd92a-b045-4ff6-b048-8931fafdf568,
62930070,2025-03-22 19:25:50.520,2.0,,62930070,2025-03-22 19:26:53.628,2025-03-22 19:26:53.628,100001,,Jalapeno Cheese Bagel(Safeway),120001,,520.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7db54727-7044-4918-82a2-c9fa1c2065eb,3e5aa664-e7ed-4473-89b8-56be075532e7,
62930070,2025-03-22 19:25:50.520,1.5,,62930070,2025-03-22 19:26:53.628,2025-03-22 19:26:53.628,100001,,Whipped Cream Cheese Spread(Lucerne),120001,,75.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,156da023-a6fe-4ae1-8721-e29b709d134b,e835acd7-3ef6-4477-ac37-3eb01613bf9d,
62930070,2025-03-22 05:43:28.781,3.5,,62930070,2025-03-22 05:43:59.506,2025-03-22 05:43:59.506,100002,,Meatless Quesadilla with Cheese,120001,,1715.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d5e2a38a-e3d9-4af7-ac23-23d655aebddc,93aa40c4-62b7-4507-bb6e-2f60f2e8802a,
62930070,2025-03-22 05:44:03.630,1.0,,62930070,2025-03-22 05:44:41.823,2025-03-22 05:44:41.823,100003,,White Rice,120001,,204.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,a92b60e8-9617-4cf2-ba29-05a24b102548,65173ce0-a759-4dc3-a487-391a8af91dc2,
62930070,2025-03-22 05:44:03.630,2.0,,62930070,2025-03-22 05:44:41.823,2025-03-22 05:44:41.823,100003,,Chicken Wing (Skin Eaten),120001,,162.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7a68905b-d692-40b5-bab8-2500cf1ab84b,8d75d21a-c8da-4215-8776-8f147eb7bd73,
62930070,2025-03-22 05:44:03.630,1.0,,62930070,2025-03-22 05:44:41.824,2025-03-22 05:44:41.824,100003,,Roasted Potato,120001,,203.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9e391813-61d7-45c5-8551-8283d6942efb,852f4d4f-7dac-4dab-8f7b-3aae57c99136,
62930070,2025-03-24 05:22:25.069,1.0,,62930070,2025-03-24 05:24:55.149,2025-03-24 05:24:55.149,100002,,Pink Lemonade without Ice (Lg)(In-N-Out),120001,,420.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,6a68cb80-b5ee-4022-b308-b17b7c2ce21f,4f975530-28b5-4c81-90b2-dedce903207e,
62930070,2025-03-24 05:22:25.069,1.0,,62930070,2025-03-24 05:24:55.149,2025-03-24 05:24:55.149,100002,,Double-Double w/Onion(In-N-Out),120001,,610.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,42415624-00f3-4182-8a00-f3d4ddc40203,253692dd-41cc-4a8f-9af8-8882b9ba62e5,
62930070,2025-03-24 05:22:25.069,1.0,,62930070,2025-03-24 05:24:55.149,2025-03-24 05:24:55.149,100002,,French Fries(In-N-Out),120001,,360.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,0042e478-e43d-485f-9c57-120a1d717a60,4b589129-aadc-4eab-a5f2-4c13747431f9,
62930070,2025-03-24 05:25:01.413,3.0,,62930070,2025-03-24 05:25:18.506,2025-03-24 05:25:18.506,100001,,Clementines(Cuties),120001,,135.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,94a48de1-9f99-42ec-80a7-b9be1a901ed4,f15bd92a-b045-4ff6-b048-8931fafdf568,
62930070,2025-03-26 03:28:04.139,3.0,,62930070,2025-03-26 03:28:20.889,2025-03-26 03:28:20.889,100001,,Clementines(Cuties),120001,,135.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d64950cb-db6d-4721-8f24-4b66b69fffb4,f15bd92a-b045-4ff6-b048-8931fafdf568,
62930070,2025-03-26 03:28:25.241,1.0,,62930070,2025-03-26 03:29:02.486,2025-03-26 03:29:02.486,100003,,"Burrito with Chicken, Beans and Cheese",120001,,535.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,873766cf-c2a4-4d2c-a953-e2214bcf353c,af8c43f8-d970-4915-bd85-c27bbc2932aa,
62930070,2025-03-26 03:28:04.139,1.0,,62930070,2025-03-26 03:30:21.776,2025-03-26 03:30:21.776,100001,,+Energy Strawberry Banana(V8),120001,,50.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,85dd3487-b07e-4177-aa1e-6e0443462f4f,f17d5b98-bd40-4d02-a6d8-2570d81d1218,
62930070,2025-03-26 18:01:34.373,1.0,,62930070,2025-03-26 18:01:45.185,2025-03-26 18:01:45.185,100001,,Banana,120001,,105.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,ec8935f3-5f0c-4288-a3dc-032fe9eed125,83907d10-38d7-4703-9fb6-e20dae34eb62,
62930070,2025-03-26 20:57:48.971,3.0,,62930070,2025-03-26 20:58:04.678,2025-03-26 20:58:04.678,100002,,Clementines(Cuties),120001,,135.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,691a66ee-7c7c-469c-8ac4-98d5e9a678cd,f15bd92a-b045-4ff6-b048-8931fafdf568,
62930070,2025-03-28 03:20:15.281,2.0,,62930070,2025-03-28 03:20:30.277,2025-03-28 03:20:30.277,100001,,Clementines(Cuties),120001,,90.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,1807a038-c8bc-482a-84e0-78cb826004a8,f15bd92a-b045-4ff6-b048-8931fafdf568,
62930070,2025-03-28 03:20:35.319,3.0,,62930070,2025-03-28 03:20:52.412,2025-03-28 03:20:52.412,100002,,Chicken Street Taco(Costco),120001,,570.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,351e5b9b-ba83-44ff-8b84-a1d491968a46,54fc1273-6252-42a8-b73d-a01593319c4c,
62930070,2025-03-28 03:21:02.152,2.0,,62930070,2025-03-28 03:21:16.636,2025-03-28 03:21:16.636,100005,,String Cheese(Great Value),120001,,160.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,98293fae-5581-445a-9003-172e853bc7a5,b8a2935a-32b5-4890-9150-309f9f58ecbb,
